date,vehicle_total
2010-08-29,371145
2010-08-30,584497
2010-08-31,602409
2010-09-01,621453
2010-09-02,620598
2010-09-03,644941
2010-09-04,463660
2010-09-05,416203
2010-09-06,598479
2010-09-07,596379
2010-09-08,610047
2010-09-09,610309
2010-09-10,641685
2010-09-11,457442
2010-09-12,403352
2010-09-13,604476
2010-09-14,619073
2010-09-15,625409
2010-09-16,625641
2010-09-17,629780
2010-09-18,444936
2010-09-19,390595
2010-09-20,593536
2010-09-21,604954
2010-09-22,624849
2010-09-23,623217
2010-09-24,631703
2010-09-25,455333
2010-09-26,383228
2010-09-27,598333
2010-09-28,600782
2010-09-29,624517
2010-09-30,625299
2010-10-01,643268
2010-10-02,448118
2010-10-03,417587
2010-10-04,607410
2010-10-05,608531
2010-10-06,631486
2010-10-07,639851
2010-10-08,648909
2010-10-09,464492
2010-10-10,409339
2010-10-11,585347
2010-10-12,582079
2010-10-13,592896
2010-10-14,593330
2010-10-15,600806
2010-10-16,409027
2010-10-17,359236
2010-10-18,580180
2010-10-19,582037
2010-10-20,599373
2010-10-21,613685
2010-10-22,619553
2010-10-23,439400
2010-10-24,364922
2010-10-25,597157
2010-10-26,631309
2010-10-27,629490
2010-10-28,638174
2010-10-29,670344
2010-10-30,488651
2010-10-31,391639
2010-11-01,362877
2010-11-02,621815
2010-11-03,626600
2010-11-04,622165
2010-11-05,626132
2010-11-06,424244
2010-11-07,355522
2010-11-08,587777
2010-11-09,599171
2010-11-10,599452
2010-11-11,598749
2010-11-12,620215
2010-11-13,398698
2010-11-14,327219
2010-11-15,603037
2010-11-16,611905
2010-11-17,630413
2010-11-18,628247
2010-11-19,669015
2010-11-20,481448
2010-11-21,382764
2010-11-22,595703
2010-11-23,597618
2010-11-24,610916
2010-11-25,616149
2010-11-26,623847
2010-11-27,429494
2010-11-28,377515
2010-11-29,560192
2010-11-30,550632
2010-12-01,587645
2010-12-02,534498
2010-12-03,578247
2010-12-04,390688
2010-12-05,271743
2010-12-06,544159
2010-12-07,576709
2010-12-08,552384
2010-12-09,555016
2010-12-10,589516
2010-12-11,406298
2010-12-12,343975
2010-12-13,573833
2010-12-14,508299
2010-12-15,582775
2010-12-16,424879
2010-12-17,406053
2010-12-18,312169
2010-12-19,218285
2010-12-20,442516
2010-12-21,495232
2010-12-22,527437
2010-12-23,439789
2010-12-24,181440
2010-12-25,235358
2010-12-26,255027
2010-12-27,366320
2010-12-28,384490
2010-12-29,397611
2010-12-30,400203
2010-12-31,223516
2011-01-01,185117
2011-01-02,268703
2011-01-03,450229
2011-01-04,478632
2011-01-05,498528
2011-01-06,498013
2011-01-07,518832
2011-01-08,362722
2011-01-09,302259
2011-01-10,534819
2011-01-11,554023
2011-01-12,563005
2011-01-13,565747
2011-01-14,591100
2011-01-15,385566
2011-01-16,325159
2011-01-17,569656
2011-01-18,573856
2011-01-19,588729
2011-01-20,589885
2011-01-21,602817
2011-01-22,393249
2011-01-23,322266
2011-01-24,571915
2011-01-25,583926
2011-01-26,600209
2011-01-27,603419
2011-01-28,616725
2011-01-29,435934
2011-01-30,342361
2011-01-31,571915
2011-02-01,571469
2011-02-02,571145
2011-02-03,589962
2011-02-04,602147
2011-02-05,405356
2011-02-06,332152
2011-02-07,579932
2011-02-08,593348
2011-02-09,602733
2011-02-10,598227
2011-02-11,599814
2011-02-12,396954
2011-02-13,338261
2011-02-14,575984
2011-02-15,584351
2011-02-16,596894
2011-02-17,603737
2011-02-18,627849
2011-02-19,417910
2011-02-20,339416
2011-02-21,581406
2011-02-22,603629
2011-02-23,603985
2011-02-24,587697
2011-02-25,631245
2011-02-26,442765
2011-02-27,350265
2011-02-28,600953
2011-03-01,606665
2011-03-02,621203
2011-03-03,553082
2011-03-04,588534
2011-03-05,374956
2011-03-06,305538
2011-03-07,381183
2011-03-08,553711
2011-03-09,592847
2011-03-10,621103
2011-03-11,626308
2011-03-12,433672
2011-03-13,356492
2011-03-14,591620
2011-03-15,608939
2011-03-16,622208
2011-03-17,624851
2011-03-18,640491
2011-03-19,445437
2011-03-20,389397
2011-03-21,589728
2011-03-22,602884
2011-03-23,615909
2011-03-24,624139
2011-03-25,629693
2011-03-26,427403
2011-03-27,371199
2011-03-28,595959
2011-03-29,616679
2011-03-30,626885
2011-03-31,632859
2011-04-01,648295
2011-04-02,452270
2011-04-03,373138
2011-04-04,600241
2011-04-05,608466
2011-04-06,623415
2011-04-07,630364
2011-04-08,650333
2011-04-09,431720
2011-04-10,386521
2011-04-11,613058
2011-04-12,620791
2011-04-13,634451
2011-04-14,644013
2011-04-15,660355
2011-04-16,434708
2011-04-17,364632
2011-04-18,586861
2011-04-19,589648
2011-04-20,606380
2011-04-21,599624
2011-04-22,330677
2011-04-23,350600
2011-04-24,342697
2011-04-25,367168
2011-04-26,571494
2011-04-27,583336
2011-04-28,592176
2011-04-29,606100
2011-04-30,415313
2011-05-01,364646
2011-05-02,599260
2011-05-03,615286
2011-05-04,626228
2011-05-05,637083
2011-05-06,649717
2011-05-07,441660
2011-05-08,415867
2011-05-09,611866
2011-05-10,621295
2011-05-11,628302
2011-05-12,638558
2011-05-13,654306
2011-05-14,426448
2011-05-15,377009
2011-05-16,609557
2011-05-17,623112
2011-05-18,631550
2011-05-19,634765
2011-05-20,635676
2011-05-21,417988
2011-05-22,362143
2011-05-23,598111
2011-05-24,607183
2011-05-25,627148
2011-05-26,623840
2011-05-27,632018
2011-05-28,424303
2011-05-29,369031
2011-05-30,602837
2011-05-31,601117
2011-06-01,656446
2011-06-02,354328
2011-06-03,508518
2011-06-04,389048
2011-06-05,370693
2011-06-06,595138
2011-06-07,601788
2011-06-08,615619
2011-06-09,624918
2011-06-10,636190
2011-06-11,413031
2011-06-12,333853
2011-06-13,318593
2011-06-14,600017
2011-06-15,613702
2011-06-16,609795
2011-06-17,628273
2011-06-18,433657
2011-06-19,350888
2011-06-20,594597
2011-06-21,603916
2011-06-22,633021
2011-06-23,330731
2011-06-24,526504
2011-06-25,393583
2011-06-26,379297
2011-06-27,611967
2011-06-28,613596
2011-06-29,626430
2011-06-30,633242
2011-07-01,648880
2011-07-02,443711
2011-07-03,380476
2011-07-04,606565
2011-07-05,619938
2011-07-06,625067
2011-07-07,628853
2011-07-08,633517
2011-07-09,432064
2011-07-10,388114
2011-07-11,606191
2011-07-12,608405
2011-07-13,631714
2011-07-14,637576
2011-07-15,643934
2011-07-16,449042
2011-07-17,393068
2011-07-18,618388
2011-07-19,615035
2011-07-20,626718
2011-07-21,637592
2011-07-22,656042
2011-07-23,453059
2011-07-24,367603
2011-07-25,601562
2011-07-26,595347
2011-07-27,595824
2011-07-28,600294
2011-07-29,610517
2011-07-30,421488
2011-07-31,367583
2011-08-01,570928
2011-08-02,570044
2011-08-03,570420
2011-08-04,587191
2011-08-05,590233
2011-08-06,408582
2011-08-07,371888
2011-08-08,550634
2011-08-09,558802
2011-08-10,575508
2011-08-11,584524
2011-08-12,587761
2011-08-13,415200
2011-08-14,342023
2011-08-15,555860
2011-08-16,560541
2011-08-17,574111
2011-08-18,569525
2011-08-19,587914
2011-08-20,410580
2011-08-21,349484
2011-08-22,545828
2011-08-23,557721
2011-08-24,570229
2011-08-25,581472
2011-08-26,580827
2011-08-27,413942
2011-08-28,378874
2011-08-29,566443
2011-08-30,582555
2011-08-31,606418
2011-09-01,613992
2011-09-02,626687
2011-09-03,452158
2011-09-04,384234
2011-09-05,600244
2011-09-06,604545
2011-09-07,609571
2011-09-08,608170
2011-09-09,633946
2011-09-10,451089
2011-09-11,371252
2011-09-12,594692
2011-09-13,603294
2011-09-14,614292
2011-09-15,621949
2011-09-16,636668
2011-09-17,447629
2011-09-18,382240
2011-09-19,595990
2011-09-20,605777
2011-09-21,619369
2011-09-22,624300
2011-09-23,642897
2011-09-24,456662
2011-09-25,401544
2011-09-26,592761
2011-09-27,605341
2011-09-28,619461
2011-09-29,634075
2011-09-30,660910
2011-10-01,450592
2011-10-02,399626
2011-10-03,383430
2011-10-04,609406
2011-10-05,613517
2011-10-06,620537
2011-10-07,633609
2011-10-08,433295
2011-10-09,369050
2011-10-10,609851
2011-10-11,619766
2011-10-12,606042
2011-10-13,632151
2011-10-14,656707
2011-10-15,477178
2011-10-16,389668
2011-10-17,610746
2011-10-18,614496
2011-10-19,630397
2011-10-20,641862
2011-10-21,649616
2011-10-22,443619
2011-10-23,382779
2011-10-24,602510
2011-10-25,593799
2011-10-26,605166
2011-10-27,619309
2011-10-28,625752
2011-10-29,432134
2011-10-30,362547
2011-10-31,524503
2011-11-01,352762
2011-11-02,617500
2011-11-03,614700
2011-11-04,628769
2011-11-05,425447
2011-11-06,375627
2011-11-07,606110
2011-11-08,614637
2011-11-09,628881
2011-11-10,627412
2011-11-11,631444
2011-11-12,433993
2011-11-13,350008
2011-11-14,606683
2011-11-15,618074
2011-11-16,637807
2011-11-17,643280
2011-11-18,651797
2011-11-19,443233
2011-11-20,352194
2011-11-21,606694
2011-11-22,611344
2011-11-23,621167
2011-11-24,628428
2011-11-25,637474
2011-11-26,431010
2011-11-27,362522
2011-11-28,611362
2011-11-29,618333
2011-11-30,632636
2011-12-01,631202
2011-12-02,645740
2011-12-03,444209
2011-12-04,383963
2011-12-05,605170
2011-12-06,610637
2011-12-07,623088
2011-12-08,629093
2011-12-09,638694
2011-12-10,435691
2011-12-11,374489
2011-12-12,597626
2011-12-13,601433
2011-12-14,616540
2011-12-15,629520
2011-12-16,607737
2011-12-17,414182
2011-12-18,334102
2011-12-19,590212
2011-12-20,567724
2011-12-21,601343
2011-12-22,579255
2011-12-23,510175
2011-12-24,284550
2011-12-25,319500
2011-12-26,337663
2011-12-27,440851
2011-12-28,463708
2011-12-29,451903
2011-12-30,434538
2011-12-31,240483
2012-01-01,238943
2012-01-02,470229
2012-01-03,494677
2012-01-04,523810
2012-01-05,511748
2012-01-06,551321
2012-01-07,362692
2012-01-08,305244
2012-01-09,554458
2012-01-10,577984
2012-01-11,593461
2012-01-12,588358
2012-01-13,599686
2012-01-14,395023
2012-01-15,328537
2012-01-16,571504
2012-01-17,585735
2012-01-18,596626
2012-01-19,588774
2012-01-20,604010
2012-01-21,392179
2012-01-22,319119
2012-01-23,580918
2012-01-24,598534
2012-01-25,605271
2012-01-26,605745
2012-01-27,624858
2012-01-28,417300
2012-01-29,330034
2012-01-30,574963
2012-01-31,590923
2012-02-01,589291
2012-02-02,592465
2012-02-03,592924
2012-02-04,386804
2012-02-05,317705
2012-02-06,576077
2012-02-07,586710
2012-02-08,592102
2012-02-09,593218
2012-02-10,594170
2012-02-11,395591
2012-02-12,308674
2012-02-13,540392
2012-02-14,593246
2012-02-15,612071
2012-02-16,551953
2012-02-17,582133
2012-02-18,360424
2012-02-19,291764
2012-02-20,378367
2012-02-21,567485
2012-02-22,609478
2012-02-23,623339
2012-02-24,648643
2012-02-25,438986
2012-02-26,354520
2012-02-27,611708
2012-02-28,610847
2012-02-29,627107
2012-03-01,635235
2012-03-02,654070
2012-03-03,464062
2012-03-04,382689
2012-03-05,609186
2012-03-06,627287
2012-03-07,642215
2012-03-08,639761
2012-03-09,666299
2012-03-10,460089
2012-03-11,386326
2012-03-12,619446
2012-03-13,626826
2012-03-14,651291
2012-03-15,655287
2012-03-16,666887
2012-03-17,444312
2012-03-18,363374
2012-03-19,621248
2012-03-20,635035
2012-03-21,671210
2012-03-22,668400
2012-03-23,679940
2012-03-24,472196
2012-03-25,402462
2012-03-26,636771
2012-03-27,641225
2012-03-28,667716
2012-03-29,672833
2012-03-30,673296
2012-03-31,459089
2012-04-01,375741
2012-04-02,615281
2012-04-03,613431
2012-04-04,616542
2012-04-05,607438
2012-04-06,325295
2012-04-07,353883
2012-04-08,336099
2012-04-09,335307
2012-04-10,573169
2012-04-11,590686
2012-04-12,594099
2012-04-13,607889
2012-04-14,428130
2012-04-15,358057
2012-04-16,601445
2012-04-17,613300
2012-04-18,629015
2012-04-19,635458
2012-04-20,654156
2012-04-21,437930
2012-04-22,368931
2012-04-23,611978
2012-04-24,614805
2012-04-25,627184
2012-04-26,640852
2012-04-27,669562
2012-04-28,458695
2012-04-29,361599
2012-04-30,542718
2012-05-01,336195
2012-05-02,641259
2012-05-03,638869
2012-05-04,657435
2012-05-05,427678
2012-05-06,369418
2012-05-07,617640
2012-05-08,622244
2012-05-09,636226
2012-05-10,648027
2012-05-11,659887
2012-05-12,446575
2012-05-13,416397
2012-05-14,619763
2012-05-15,628826
2012-05-16,673423
2012-05-17,352863
2012-05-18,521659
2012-05-19,395851
2012-05-20,388751
2012-05-21,602584
2012-05-22,600972
2012-05-23,609555
2012-05-24,633632
2012-05-25,647848
2012-05-26,422453
2012-05-27,355577
2012-05-28,359857
2012-05-29,613977
2012-05-30,622150
2012-05-31,630748
2012-06-01,641345
2012-06-02,456908
2012-06-03,354134
2012-06-04,598609
2012-06-05,607639
2012-06-06,650044
2012-06-07,336869
2012-06-08,543414
2012-06-09,394178
2012-06-10,372112
2012-06-11,596230
2012-06-12,597068
2012-06-13,611831
2012-06-14,620923
2012-06-15,636234
2012-06-16,431575
2012-06-17,373318
2012-06-18,597985
2012-06-19,609006
2012-06-20,616299
2012-06-21,622951
2012-06-22,630404
2012-06-23,427561
2012-06-24,349744
2012-06-25,602398
2012-06-26,611895
2012-06-27,618103
2012-06-28,623941
2012-06-29,643818
2012-06-30,446076
2012-07-01,381882
2012-07-02,607722
2012-07-03,615746
2012-07-04,627686
2012-07-05,624144
2012-07-06,661094
2012-07-07,444014
2012-07-08,363319
2012-07-09,595484
2012-07-10,594356
2012-07-11,604014
2012-07-12,606394
2012-07-13,609666
2012-07-14,419012
2012-07-15,368425
2012-07-16,571240
2012-07-17,576702
2012-07-18,604069
2012-07-19,595649
2012-07-20,615303
2012-07-21,429832
2012-07-22,380613
2012-07-23,570465
2012-07-24,573450
2012-07-25,585022
2012-07-26,592085
2012-07-27,591591
2012-07-28,414114
2012-07-29,372483
2012-07-30,567439
2012-07-31,572510
2012-08-01,583130
2012-08-02,583301
2012-08-03,596161
2012-08-04,423966
2012-08-05,372048
2012-08-06,558861
2012-08-07,560882
2012-08-08,578836
2012-08-09,585013
2012-08-10,588026
2012-08-11,424074
2012-08-12,388011
2012-08-13,570606
2012-08-14,577876
2012-08-15,594400
2012-08-16,605843
2012-08-17,614752
2012-08-18,424169
2012-08-19,387167
2012-08-20,592256
2012-08-21,603858
2012-08-22,609179
2012-08-23,620389
2012-08-24,639003
2012-08-25,453648
2012-08-26,377858
2012-08-27,598998
2012-08-28,608313
2012-08-29,621487
2012-08-30,629955
2012-08-31,645744
2012-09-01,471623
2012-09-02,410816
2012-09-03,597108
2012-09-04,605249
2012-09-05,618651
2012-09-06,625304
2012-09-07,631539
2012-09-08,440718
2012-09-09,395098
2012-09-10,586723
2012-09-11,583472
2012-09-12,606621
2012-09-13,617322
2012-09-14,626371
2012-09-15,443188
2012-09-16,400984
2012-09-17,593149
2012-09-18,595930
2012-09-19,611240
2012-09-20,618169
2012-09-21,627295
2012-09-22,439355
2012-09-23,374756
2012-09-24,592879
2012-09-25,601688
2012-09-26,623592
2012-09-27,626968
2012-09-28,650842
2012-09-29,449404
2012-09-30,383279
2012-10-01,592912
2012-10-02,615317
2012-10-03,325977
2012-10-04,596593
2012-10-05,604841
2012-10-06,414909
2012-10-07,377825
2012-10-08,582132
2012-10-09,589813
2012-10-10,600005
2012-10-11,612774
2012-10-12,602478
2012-10-13,409198
2012-10-14,356988
2012-10-15,577068
2012-10-16,581244
2012-10-17,594003
2012-10-18,617861
2012-10-19,630353
2012-10-20,452291
2012-10-21,399540
2012-10-22,608060
2012-10-23,624270
2012-10-24,635404
2012-10-25,634783
2012-10-26,652118
2012-10-27,437454
2012-10-28,355546
2012-10-29,594338
2012-10-30,615886
2012-10-31,655945
2012-11-01,323089
2012-11-02,549635
2012-11-03,411460
2012-11-04,359863
2012-11-05,596386
2012-11-06,614330
2012-11-07,616967
2012-11-08,625142
2012-11-09,632118
2012-11-10,422466
2012-11-11,346389
2012-11-12,603375
2012-11-13,619927
2012-11-14,631440
2012-11-15,638175
2012-11-16,648617
2012-11-17,434319
2012-11-18,326248
2012-11-19,597855
2012-11-20,606370
2012-11-21,619430
2012-11-22,624463
2012-11-23,633869
2012-11-24,437330
2012-11-25,336473
2012-11-26,592922
2012-11-27,617374
2012-11-28,627392
2012-11-29,621270
2012-11-30,649274
2012-12-01,439039
2012-12-02,367007
2012-12-03,596981
2012-12-04,606305
2012-12-05,619336
2012-12-06,620094
2012-12-07,522321
2012-12-08,401028
2012-12-09,297675
2012-12-10,590457
2012-12-11,596514
2012-12-12,579437
2012-12-13,608567
2012-12-14,616316
2012-12-15,445221
2012-12-16,352961
2012-12-17,590421
2012-12-18,605904
2012-12-19,608818
2012-12-20,594932
2012-12-21,563326
2012-12-22,371066
2012-12-23,272788
2012-12-24,266399
2012-12-25,297711
2012-12-26,327438
2012-12-27,432333
2012-12-28,436215
2012-12-29,356790
2012-12-30,259470
2012-12-31,234736
2013-01-01,223528
2013-01-02,461368
2013-01-03,474801
2013-01-04,496263
2013-01-05,360223
2013-01-06,297788
2013-01-07,541385
2013-01-08,556947
2013-01-09,564396
2013-01-10,581530
2013-01-11,597526
2013-01-12,383697
2013-01-13,312940
2013-01-14,519841
2013-01-15,497472
2013-01-16,503113
2013-01-17,551719
2013-01-18,574702
2013-01-19,374997
2013-01-20,246377
2013-01-21,497956
2013-01-22,554900
2013-01-23,576980
2013-01-24,581924
2013-01-25,591863
2013-01-26,389381
2013-01-27,274944
2013-01-28,558902
2013-01-29,564744
2013-01-30,583983
2013-01-31,595721
2013-02-01,598597
2013-02-02,403083
2013-02-03,319745
2013-02-04,578227
2013-02-05,584149
2013-02-06,500891
2013-02-07,530382
2013-02-08,542670
2013-02-09,336003
2013-02-10,272656
2013-02-11,368579
2013-02-12,542762
2013-02-13,569821
2013-02-14,584091
2013-02-15,601591
2013-02-16,390291
2013-02-17,327871
2013-02-18,569610
2013-02-19,575965
2013-02-20,587688
2013-02-21,584532
2013-02-22,600127
2013-02-23,396788
2013-02-24,291282
2013-02-25,561502
2013-02-26,577769
2013-02-27,593181
2013-02-28,603509
2013-03-01,622211
2013-03-02,435488
2013-03-03,346610
2013-03-04,594988
2013-03-05,595475
2013-03-06,604672
2013-03-07,608233
2013-03-08,624733
2013-03-09,416635
2013-03-10,322781
2013-03-11,562264
2013-03-12,501322
2013-03-13,578188
2013-03-14,586011
2013-03-15,619485
2013-03-16,449259
2013-03-17,381604
2013-03-18,609375
2013-03-19,605031
2013-03-20,593971
2013-03-21,609383
2013-03-22,634226
2013-03-23,425656
2013-03-24,339594
2013-03-25,572330
2013-03-26,575118
2013-03-27,586633
2013-03-28,589746
2013-03-29,302243
2013-03-30,358290
2013-03-31,318883
2013-04-01,366847
2013-04-02,565664
2013-04-03,574310
2013-04-04,574645
2013-04-05,583891
2013-04-06,405601
2013-04-07,367744
2013-04-08,593679
2013-04-09,604154
2013-04-10,620962
2013-04-11,628034
2013-04-12,639526
2013-04-13,449982
2013-04-14,394555
2013-04-15,603380
2013-04-16,611566
2013-04-17,620957
2013-04-18,631210
2013-04-19,639244
2013-04-20,423046
2013-04-21,369163
2013-04-22,611519
2013-04-23,617892
2013-04-24,626277
2013-04-25,633012
2013-04-26,639210
2013-04-27,439874
2013-04-28,369651
2013-04-29,602375
2013-04-30,636467
2013-05-01,333871
2013-05-02,601534
2013-05-03,620012
2013-05-04,427793
2013-05-05,385302
2013-05-06,607000
2013-05-07,610586
2013-05-08,657983
2013-05-09,336491
2013-05-10,540945
2013-05-11,411355
2013-05-12,404804
2013-05-13,597092
2013-05-14,604794
2013-05-15,619002
2013-05-16,616625
2013-05-17,640420
2013-05-18,415751
2013-05-19,362375
2013-05-20,322273
2013-05-21,612627
2013-05-22,608915
2013-05-23,615303
2013-05-24,625976
2013-05-25,414464
2013-05-26,330916
2013-05-27,599728
2013-05-28,607366
2013-05-29,631285
2013-05-30,337196
2013-05-31,545630
2013-06-01,409770
2013-06-02,395629
2013-06-03,609063
2013-06-04,609192
2013-06-05,626819
2013-06-06,617936
2013-06-07,624936
2013-06-08,427450
2013-06-09,382259
2013-06-10,605452
2013-06-11,606552
2013-06-12,625014
2013-06-13,614658
2013-06-14,642924
2013-06-15,443218
2013-06-16,393098
2013-06-17,603076
2013-06-18,609383
2013-06-19,617492
2013-06-20,611105
2013-06-21,634514
2013-06-22,435361
2013-06-23,372915
2013-06-24,609455
2013-06-25,613317
2013-06-26,622771
2013-06-27,631176
2013-06-28,637751
2013-06-29,438441
2013-06-30,384254
2013-07-01,602520
2013-07-02,609788
2013-07-03,627948
2013-07-04,626955
2013-07-05,650147
2013-07-06,461561
2013-07-07,417607
2013-07-08,610940
2013-07-09,609698
2013-07-10,625456
2013-07-11,616064
2013-07-12,635094
2013-07-13,450732
2013-07-14,409699
2013-07-15,611634
2013-07-16,612693
2013-07-17,626003
2013-07-18,633380
2013-07-19,642344
2013-07-20,448839
2013-07-21,396123
2013-07-22,589323
2013-07-23,576191
2013-07-24,587842
2013-07-25,590077
2013-07-26,594009
2013-07-27,398544
2013-07-28,335378
2013-07-29,561140
2013-07-30,570538
2013-07-31,584083
2013-08-01,582183
2013-08-02,577617
2013-08-03,396488
2013-08-04,365707
2013-08-05,554924
2013-08-06,559953
2013-08-07,572339
2013-08-08,572767
2013-08-09,589907
2013-08-10,409873
2013-08-11,363136
2013-08-12,546317
2013-08-13,558610
2013-08-14,576088
2013-08-15,570825
2013-08-16,577657
2013-08-17,395873
2013-08-18,332648
2013-08-19,553210
2013-08-20,557111
2013-08-21,578890
2013-08-22,577475
2013-08-23,586439
2013-08-24,401477
2013-08-25,345820
2013-08-26,566155
2013-08-27,578919
2013-08-28,598330
2013-08-29,602565
2013-08-30,616409
2013-08-31,443706
2013-09-01,393775
2013-09-02,600001
2013-09-03,611300
2013-09-04,620692
2013-09-05,614078
2013-09-06,636178
2013-09-07,435076
2013-09-08,362809
2013-09-09,594074
2013-09-10,598440
2013-09-11,615650
2013-09-12,609920
2013-09-13,623072
2013-09-14,427821
2013-09-15,387701
2013-09-16,593146
2013-09-17,609888
2013-09-18,624792
2013-09-19,614090
2013-09-20,632437
2013-09-21,444957
2013-09-22,380278
2013-09-23,595417
2013-09-24,605162
2013-09-25,624378
2013-09-26,619821
2013-09-27,640545
2013-09-28,459271
2013-09-29,394200
2013-09-30,614375
2013-10-01,608184
2013-10-02,658375
2013-10-03,359721
2013-10-04,539650
2013-10-05,409436
2013-10-06,383691
2013-10-07,615006
2013-10-08,619241
2013-10-09,633108
2013-10-10,627091
2013-10-11,643307
2013-10-12,450867
2013-10-13,372630
2013-10-14,613550
2013-10-15,627769
2013-10-16,645683
2013-10-17,638549
2013-10-18,651786
2013-10-19,448264
2013-10-20,367963
2013-10-21,605092
2013-10-22,607935
2013-10-23,610371
2013-10-24,597608
2013-10-25,602955
2013-10-26,422684
2013-10-27,340086
2013-10-28,575407
2013-10-29,579132
2013-10-30,620307
2013-10-31,630136
2013-11-01,361446
2013-11-02,404654
2013-11-03,365288
2013-11-04,607255
2013-11-05,617082
2013-11-06,630102
2013-11-07,620326
2013-11-08,647678
2013-11-09,446392
2013-11-10,355540
2013-11-11,610831
2013-11-12,618405
2013-11-13,628585
2013-11-14,627167
2013-11-15,642328
2013-11-16,435462
2013-11-17,352093
2013-11-18,606224
2013-11-19,615630
2013-11-20,636452
2013-11-21,625484
2013-11-22,651979
2013-11-23,435565
2013-11-24,337894
2013-11-25,607997
2013-11-26,615830
2013-11-27,632122
2013-11-28,622016
2013-11-29,644493
2013-11-30,447970
2013-12-01,393974
2013-12-02,601060
2013-12-03,613224
2013-12-04,616731
2013-12-05,599004
2013-12-06,606341
2013-12-07,436549
2013-12-08,376394
2013-12-09,593940
2013-12-10,614712
2013-12-11,620818
2013-12-12,624050
2013-12-13,637050
2013-12-14,428702
2013-12-15,369034
2013-12-16,597699
2013-12-17,604897
2013-12-18,619255
2013-12-19,612771
2013-12-20,615596
2013-12-21,411033
2013-12-22,319938
2013-12-23,443281
2013-12-24,280339
2013-12-25,302959
2013-12-26,325763
2013-12-27,443906
2013-12-28,354809
2013-12-29,285562
2013-12-30,413110
2013-12-31,250156
2014-01-01,231644
2014-01-02,431939
2014-01-03,458557
2014-01-04,362304
2014-01-05,312087
2014-01-06,527313
2014-01-07,553362
2014-01-08,567558
2014-01-09,572327
2014-01-10,596095
2014-01-11,389012
2014-01-12,325633
2014-01-13,573865
2014-01-14,584178
2014-01-15,591854
2014-01-16,601197
2014-01-17,612757
2014-01-18,409851
2014-01-19,332497
2014-01-20,574847
2014-01-21,585737
2014-01-22,594406
2014-01-23,597238
2014-01-24,610940
2014-01-25,419739
2014-01-26,333887
2014-01-27,579417
2014-01-28,593683
2014-01-29,604576
2014-01-30,611585
2014-01-31,629951
2014-02-01,412997
2014-02-02,354796
2014-02-03,570359
2014-02-04,582760
2014-02-05,588502
2014-02-06,594800
2014-02-07,601243
2014-02-08,397734
2014-02-09,332047
2014-02-10,579652
2014-02-11,586923
2014-02-12,598740
2014-02-13,594453
2014-02-14,621948
2014-02-15,424161
2014-02-16,348193
2014-02-17,584814
2014-02-18,601972
2014-02-19,595857
2014-02-20,598358
2014-02-21,628057
2014-02-22,439375
2014-02-23,372118
2014-02-24,586699
2014-02-25,595246
2014-02-26,608091
2014-02-27,542465
2014-02-28,577496
2014-03-01,390765
2014-03-02,311544
2014-03-03,386419
2014-03-04,559240
2014-03-05,586130
2014-03-06,603094
2014-03-07,620610
2014-03-08,432993
2014-03-09,388336
2014-03-10,595461
2014-03-11,593929
2014-03-12,612735
2014-03-13,623803
2014-03-14,637809
2014-03-15,429973
2014-03-16,342409
2014-03-17,594136
2014-03-18,605479
2014-03-19,613305
2014-03-20,620692
2014-03-21,633021
2014-03-22,439356
2014-03-23,371543
2014-03-24,595524
2014-03-25,603384
2014-03-26,622374
2014-03-27,628859
2014-03-28,645663
2014-03-29,449137
2014-03-30,391801
2014-03-31,598518
2014-04-01,608932
2014-04-02,619701
2014-04-03,628868
2014-04-04,645216
2014-04-05,439242
2014-04-06,381441
2014-04-07,616253
2014-04-08,614733
2014-04-09,625659
2014-04-10,637074
2014-04-11,647087
2014-04-12,450645
2014-04-13,366146
2014-04-14,584107
2014-04-15,590791
2014-04-16,598657
2014-04-17,586504
2014-04-18,321282
2014-04-19,354978
2014-04-20,344000
2014-04-21,347664
2014-04-22,559079
2014-04-23,565648
2014-04-24,574401
2014-04-25,591829
2014-04-26,426974
2014-04-27,341210
2014-04-28,594214
2014-04-29,598091
2014-04-30,638613
2014-05-01,330357
2014-05-02,532908
2014-05-03,417585
2014-05-04,388311
2014-05-05,611561
2014-05-06,614170
2014-05-07,625317
2014-05-08,636911
2014-05-09,652041
2014-05-10,439655
2014-05-11,405813
2014-05-12,606800
2014-05-13,619386
2014-05-14,628878
2014-05-15,632994
2014-05-16,643754
2014-05-17,437439
2014-05-18,404223
2014-05-19,604588
2014-05-20,617335
2014-05-21,621100
2014-05-22,626197
2014-05-23,644978
2014-05-24,444606
2014-05-25,386045
2014-05-26,603030
2014-05-27,603357
2014-05-28,642633
2014-05-29,343675
2014-05-30,534410
2014-05-31,431622
2014-06-01,414519
2014-06-02,606208
2014-06-03,613438
2014-06-04,617919
2014-06-05,623447
2014-06-06,635171
2014-06-07,435619
2014-06-08,368889
2014-06-09,352748
2014-06-10,555050
2014-06-11,631604
2014-06-12,643746
2014-06-13,658857
2014-06-14,449558
2014-06-15,390133
2014-06-16,595048
2014-06-17,619576
2014-06-18,650611
2014-06-19,350981
2014-06-20,552926
2014-06-21,400387
2014-06-22,376510
2014-06-23,597825
2014-06-24,611599
2014-06-25,626719
2014-06-26,599583
2014-06-27,639131
